ID_Cliente,Probabilidad_Exito,Perfil,Llamada_Recomendada
41047,0.9429820992440286,1. Alta Probabilidad / Hot Lead (Prioridad),1
40822,0.9429142433210153,1. Alta Probabilidad / Hot Lead (Prioridad),1
38752,0.9428941690429001,1. Alta Probabilidad / Hot Lead (Prioridad),1
27840,0.9428433020386243,1. Alta Probabilidad / Hot Lead (Prioridad),1
38138,0.9428171695756141,1. Alta Probabilidad / Hot Lead (Prioridad),1
40690,0.9428025474419487,1. Alta Probabilidad / Hot Lead (Prioridad),1
40766,0.9427406766435072,1. Alta Probabilidad / Hot Lead (Prioridad),1
39074,0.9427332975929933,1. Alta Probabilidad / Hot Lead (Prioridad),1
40643,0.9426912442406351,1. Alta Probabilidad / Hot Lead (Prioridad),1
39891,0.9425674247664506,1. Alta Probabilidad / Hot Lead (Prioridad),1
40219,0.9425564675949596,2. Cartera General (Volumen),1
36626,0.9422751972628657,1. Alta Probabilidad / Hot Lead (Prioridad),1
40595,0.942204541820387,1. Alta Probabilidad / Hot Lead (Prioridad),1
40376,0.942149814498174,1. Alta Probabilidad / Hot Lead (Prioridad),1
39106,0.9421146264074314,1. Alta Probabilidad / Hot Lead (Prioridad),1
37687,0.9420991530562935,1. Alta Probabilidad / Hot Lead (Prioridad),1
37691,0.9420991530562935,1. Alta Probabilidad / Hot Lead (Prioridad),1
38819,0.9420711465065146,1. Alta Probabilidad / Hot Lead (Prioridad),1
39964,0.9420653297005755,1. Alta Probabilidad / Hot Lead (Prioridad),1
36564,0.941885737558005,1. Alta Probabilidad / Hot Lead (Prioridad),1
41114,0.9418656154642105,1. Alta Probabilidad / Hot Lead (Prioridad),1
38800,0.9418599590144737,1. Alta Probabilidad / Hot Lead (Prioridad),1
39639,0.9418177439057211,1. Alta Probabilidad / Hot Lead (Prioridad),1
38334,0.9418031820131916,1. Alta Probabilidad / Hot Lead (Prioridad),1
40791,0.9417700183255772,1. Alta Probabilidad / Hot Lead (Prioridad),1
37169,0.9416320584097971,1. Alta Probabilidad / Hot Lead (Prioridad),1
40654,0.9416230072583563,1. Alta Probabilidad / Hot Lead (Prioridad),1
36542,0.9414808306884929,1. Alta Probabilidad / Hot Lead (Prioridad),1
38689,0.9413614404688458,1. Alta Probabilidad / Hot Lead (Prioridad),1
37452,0.941316434628555,1. Alta Probabilidad / Hot Lead (Prioridad),1
41182,0.9412997043517766,1. Alta Probabilidad / Hot Lead (Prioridad),1
41078,0.9410335285457366,1. Alta Probabilidad / Hot Lead (Prioridad),1
39514,0.9410081906087372,1. Alta Probabilidad / Hot Lead (Prioridad),1
37417,0.9409421098476073,1. Alta Probabilidad / Hot Lead (Prioridad),1
36428,0.9408805168373726,1. Alta Probabilidad / Hot Lead (Prioridad),1
38008,0.9408460581466177,1. Alta Probabilidad / Hot Lead (Prioridad),1
39871,0.9408256234564031,1. Alta Probabilidad / Hot Lead (Prioridad),1
40633,0.9408005939581744,1. Alta Probabilidad / Hot Lead (Prioridad),1
40893,0.9407124972935174,1. Alta Probabilidad / Hot Lead (Prioridad),1
40605,0.9407049416288135,1. Alta Probabilidad / Hot Lead (Prioridad),1
39475,0.9406839157291272,1. Alta Probabilidad / Hot Lead (Prioridad),1
38113,0.9405996557657501,1. Alta Probabilidad / Hot Lead (Prioridad),1
38047,0.9404592200055901,1. Alta Probabilidad / Hot Lead (Prioridad),1
36295,0.9404292498739824,1. Alta Probabilidad / Hot Lead (Prioridad),1
40895,0.9403198563279719,1. Alta Probabilidad / Hot Lead (Prioridad),1
39610,0.9403070345668119,1. Alta Probabilidad / Hot Lead (Prioridad),1
39357,0.9401944495809355,2. Cartera General (Volumen),1
40400,0.940137046915983,1. Alta Probabilidad / Hot Lead (Prioridad),1
38845,0.9400364220740992,1. Alta Probabilidad / Hot Lead (Prioridad),1
37551,0.9400346439582828,1. Alta Probabilidad / Hot Lead (Prioridad),1
38620,0.9400314691233003,1. Alta Probabilidad / Hot Lead (Prioridad),1
40371,0.9400190617975533,1. Alta Probabilidad / Hot Lead (Prioridad),1
37558,0.940015748148936,1. Alta Probabilidad / Hot Lead (Prioridad),1
36391,0.9400036115219487,1. Alta Probabilidad / Hot Lead (Prioridad),1
37931,0.9398852674914565,1. Alta Probabilidad / Hot Lead (Prioridad),1
37503,0.9397291052291575,1. Alta Probabilidad / Hot Lead (Prioridad),1
37283,0.9395441452232461,1. Alta Probabilidad / Hot Lead (Prioridad),1
40870,0.9395313786591019,1. Alta Probabilidad / Hot Lead (Prioridad),1
38011,0.9393984630917587,1. Alta Probabilidad / Hot Lead (Prioridad),1
37953,0.9393752727140822,1. Alta Probabilidad / Hot Lead (Prioridad),1
36720,0.9393720164460576,1. Alta Probabilidad / Hot Lead (Prioridad),1
37610,0.9393650045351916,1. Alta Probabilidad / Hot Lead (Prioridad),1
39433,0.9393389897377993,1. Alta Probabilidad / Hot Lead (Prioridad),1
40721,0.939300166285656,1. Alta Probabilidad / Hot Lead (Prioridad),1
41164,0.9392863098848508,1. Alta Probabilidad / Hot Lead (Prioridad),1
36465,0.9392796465049451,1. Alta Probabilidad / Hot Lead (Prioridad),1
36531,0.9392796465049451,1. Alta Probabilidad / Hot Lead (Prioridad),1
38527,0.9392621601364769,2. Cartera General (Volumen),1
38222,0.9392521342059441,2. Cartera General (Volumen),1
38221,0.9392521342059441,2. Cartera General (Volumen),1
37834,0.9392270544583878,1. Alta Probabilidad / Hot Lead (Prioridad),1
36606,0.939189756461809,1. Alta Probabilidad / Hot Lead (Prioridad),1
38034,0.939164875016143,1. Alta Probabilidad / Hot Lead (Prioridad),1
37566,0.9391616553807729,1. Alta Probabilidad / Hot Lead (Prioridad),1
39149,0.939074646456253,2. Cartera General (Volumen),1
39430,0.9390546959234914,1. Alta Probabilidad / Hot Lead (Prioridad),1
36656,0.9390544974320729,1. Alta Probabilidad / Hot Lead (Prioridad),1
37356,0.9390510446843594,1. Alta Probabilidad / Hot Lead (Prioridad),1
37124,0.9390504160724908,1. Alta Probabilidad / Hot Lead (Prioridad),1
38649,0.9390268972632088,1. Alta Probabilidad / Hot Lead (Prioridad),1
36672,0.938863149775826,1. Alta Probabilidad / Hot Lead (Prioridad),1
38087,0.9387433113080854,1. Alta Probabilidad / Hot Lead (Prioridad),1
36341,0.9387005219975719,1. Alta Probabilidad / Hot Lead (Prioridad),1
39662,0.9386845497402421,1. Alta Probabilidad / Hot Lead (Prioridad),1
39346,0.9385804212811316,2. Cartera General (Volumen),1
39309,0.9385753559240911,2. Cartera General (Volumen),1
39310,0.9385753559240911,2. Cartera General (Volumen),1
39690,0.9385649725204,1. Alta Probabilidad / Hot Lead (Prioridad),1
39955,0.9385404051385546,1. Alta Probabilidad / Hot Lead (Prioridad),1
36557,0.9385361683675427,1. Alta Probabilidad / Hot Lead (Prioridad),1
39337,0.9384356658796837,2. Cartera General (Volumen),1
40613,0.9384332148687173,1. Alta Probabilidad / Hot Lead (Prioridad),1
36518,0.9384016602479266,1. Alta Probabilidad / Hot Lead (Prioridad),1
37070,0.9381925267438376,1. Alta Probabilidad / Hot Lead (Prioridad),1
37987,0.9381891793450927,1. Alta Probabilidad / Hot Lead (Prioridad),1
39857,0.9381630731648168,1. Alta Probabilidad / Hot Lead (Prioridad),1
39278,0.938159718212181,2. Cartera General (Volumen),1
40174,0.9380639891455373,1. Alta Probabilidad / Hot Lead (Prioridad),1
39676,0.9380531973849555,1. Alta Probabilidad / Hot Lead (Prioridad),1
40246,0.9380486725550474,1. Alta Probabilidad / Hot Lead (Prioridad),1
37328,0.9379234707163635,1. Alta Probabilidad / Hot Lead (Prioridad),1
38847,0.9377186000802562,1. Alta Probabilidad / Hot Lead (Prioridad),1
40063,0.9376705305813413,1. Alta Probabilidad / Hot Lead (Prioridad),1
37980,0.9376535983874136,1. Alta Probabilidad / Hot Lead (Prioridad),1
36615,0.9375717455022179,1. Alta Probabilidad / Hot Lead (Prioridad),1
39538,0.9375584202857778,1. Alta Probabilidad / Hot Lead (Prioridad),1
37358,0.9373760594693391,1. Alta Probabilidad / Hot Lead (Prioridad),1
38582,0.9372780170967425,2. Cartera General (Volumen),1
41133,0.937270386142162,1. Alta Probabilidad / Hot Lead (Prioridad),1
37440,0.9371062315437538,1. Alta Probabilidad / Hot Lead (Prioridad),1
39854,0.9370908127065231,1. Alta Probabilidad / Hot Lead (Prioridad),1
38718,0.937088960132188,1. Alta Probabilidad / Hot Lead (Prioridad),1
38079,0.9369913996530963,1. Alta Probabilidad / Hot Lead (Prioridad),1
36457,0.9369485356782528,1. Alta Probabilidad / Hot Lead (Prioridad),1
37298,0.9368177082498326,1. Alta Probabilidad / Hot Lead (Prioridad),1
38286,0.9367886458562651,2. Cartera General (Volumen),1
38106,0.9367125107382446,1. Alta Probabilidad / Hot Lead (Prioridad),1
36621,0.9366516958034339,1. Alta Probabilidad / Hot Lead (Prioridad),1
37969,0.9366001672726267,1. Alta Probabilidad / Hot Lead (Prioridad),1
36381,0.9364965690386435,1. Alta Probabilidad / Hot Lead (Prioridad),1
38716,0.9364769234273418,1. Alta Probabilidad / Hot Lead (Prioridad),1
36681,0.9363838402509218,1. Alta Probabilidad / Hot Lead (Prioridad),1
36735,0.9363391885033349,1. Alta Probabilidad / Hot Lead (Prioridad),1
36736,0.9363391885033349,1. Alta Probabilidad / Hot Lead (Prioridad),1
38948,0.9363324934285832,1. Alta Probabilidad / Hot Lead (Prioridad),1
40235,0.9362886135923133,1. Alta Probabilidad / Hot Lead (Prioridad),1
38253,0.9362877335227918,2. Cartera General (Volumen),1
36958,0.9362091505652936,1. Alta Probabilidad / Hot Lead (Prioridad),1
38615,0.9361904628621919,1. Alta Probabilidad / Hot Lead (Prioridad),1
37643,0.936154875839552,1. Alta Probabilidad / Hot Lead (Prioridad),1
40910,0.9360759941361122,1. Alta Probabilidad / Hot Lead (Prioridad),1
39844,0.936063721495089,1. Alta Probabilidad / Hot Lead (Prioridad),1
37459,0.9360516511934523,1. Alta Probabilidad / Hot Lead (Prioridad),1
39250,0.9360076730190924,2. Cartera General (Volumen),1
39339,0.9358671572413522,2. Cartera General (Volumen),1
36753,0.9358344729574342,1. Alta Probabilidad / Hot Lead (Prioridad),1
36327,0.9357375289722046,1. Alta Probabilidad / Hot Lead (Prioridad),1
38797,0.9357158022217262,1. Alta Probabilidad / Hot Lead (Prioridad),1
38063,0.9355949954966657,1. Alta Probabilidad / Hot Lead (Prioridad),1
37343,0.9354086756507565,1. Alta Probabilidad / Hot Lead (Prioridad),1
36588,0.9353857605320184,1. Alta Probabilidad / Hot Lead (Prioridad),1
39584,0.9353665486341526,1. Alta Probabilidad / Hot Lead (Prioridad),1
39711,0.9353523765853421,1. Alta Probabilidad / Hot Lead (Prioridad),1
39167,0.9351909255753834,1. Alta Probabilidad / Hot Lead (Prioridad),1
37245,0.9350951652978111,1. Alta Probabilidad / Hot Lead (Prioridad),1
39870,0.9350285765750703,1. Alta Probabilidad / Hot Lead (Prioridad),1
37021,0.934962360901,1. Alta Probabilidad / Hot Lead (Prioridad),1
40207,0.9349387508942768,1. Alta Probabilidad / Hot Lead (Prioridad),1
40395,0.9348132562993301,1. Alta Probabilidad / Hot Lead (Prioridad),1
40785,0.9348050922871664,1. Alta Probabilidad / Hot Lead (Prioridad),1
38318,0.9346893548261583,1. Alta Probabilidad / Hot Lead (Prioridad),1
41092,0.9346886545492864,1. Alta Probabilidad / Hot Lead (Prioridad),1
39259,0.934657587388437,2. Cartera General (Volumen),1
36699,0.9345356655440477,1. Alta Probabilidad / Hot Lead (Prioridad),1
40769,0.9342144576079588,1. Alta Probabilidad / Hot Lead (Prioridad),1
37713,0.9342023737137685,1. Alta Probabilidad / Hot Lead (Prioridad),1
38841,0.9341883548837823,1. Alta Probabilidad / Hot Lead (Prioridad),1
36923,0.9341551204283924,1. Alta Probabilidad / Hot Lead (Prioridad),1
39581,0.9340926017436466,1. Alta Probabilidad / Hot Lead (Prioridad),1
39614,0.9339470410211277,1. Alta Probabilidad / Hot Lead (Prioridad),1
36611,0.9339223841516754,1. Alta Probabilidad / Hot Lead (Prioridad),1
38715,0.9338324565869612,1. Alta Probabilidad / Hot Lead (Prioridad),1
36722,0.9337357725514082,1. Alta Probabilidad / Hot Lead (Prioridad),1
41124,0.9337086224428087,1. Alta Probabilidad / Hot Lead (Prioridad),1
37386,0.933652510514165,1. Alta Probabilidad / Hot Lead (Prioridad),1
38347,0.9335928296152189,1. Alta Probabilidad / Hot Lead (Prioridad),1
37439,0.9335559284374609,1. Alta Probabilidad / Hot Lead (Prioridad),1
40832,0.9335401345331054,1. Alta Probabilidad / Hot Lead (Prioridad),1
39846,0.9334921871942329,1. Alta Probabilidad / Hot Lead (Prioridad),1
36259,0.9334583685016161,1. Alta Probabilidad / Hot Lead (Prioridad),1
38567,0.9334497636983672,2. Cartera General (Volumen),1
38245,0.9332228728447053,1. Alta Probabilidad / Hot Lead (Prioridad),1
41052,0.9331772543092572,2. Cartera General (Volumen),1
39238,0.9331386880890986,2. Cartera General (Volumen),1
36292,0.9328775586486838,1. Alta Probabilidad / Hot Lead (Prioridad),1
37465,0.9328093818460893,1. Alta Probabilidad / Hot Lead (Prioridad),1
38517,0.9327968829415451,2. Cartera General (Volumen),1
40607,0.9327472079076038,1. Alta Probabilidad / Hot Lead (Prioridad),1
41151,0.9326684188040175,1. Alta Probabilidad / Hot Lead (Prioridad),1
36583,0.9326608067108612,1. Alta Probabilidad / Hot Lead (Prioridad),1
37103,0.9326532435875236,1. Alta Probabilidad / Hot Lead (Prioridad),1
40936,0.9326461397683218,1. Alta Probabilidad / Hot Lead (Prioridad),1
37827,0.9325970215273487,1. Alta Probabilidad / Hot Lead (Prioridad),1
37760,0.932427102235811,1. Alta Probabilidad / Hot Lead (Prioridad),1
38790,0.9323813899417305,1. Alta Probabilidad / Hot Lead (Prioridad),1
39173,0.9323747661353932,2. Cartera General (Volumen),1
37769,0.9322264897465135,1. Alta Probabilidad / Hot Lead (Prioridad),1
40993,0.9322124430375005,1. Alta Probabilidad / Hot Lead (Prioridad),1
40377,0.9322054580571292,1. Alta Probabilidad / Hot Lead (Prioridad),1
38682,0.9321504422072591,1. Alta Probabilidad / Hot Lead (Prioridad),1
37555,0.9321342319884263,1. Alta Probabilidad / Hot Lead (Prioridad),1
41090,0.93210201084393,1. Alta Probabilidad / Hot Lead (Prioridad),1
37729,0.9320617469928073,1. Alta Probabilidad / Hot Lead (Prioridad),1
39651,0.9319742602636721,1. Alta Probabilidad / Hot Lead (Prioridad),1
40904,0.9318874630607392,1. Alta Probabilidad / Hot Lead (Prioridad),1
37524,0.9317749533413078,1. Alta Probabilidad / Hot Lead (Prioridad),1
37234,0.9315893766645538,1. Alta Probabilidad / Hot Lead (Prioridad),1
36321,0.9315288196523921,1. Alta Probabilidad / Hot Lead (Prioridad),1
37236,0.9315071635633484,1. Alta Probabilidad / Hot Lead (Prioridad),1
36631,0.9314737322400298,1. Alta Probabilidad / Hot Lead (Prioridad),1
36909,0.93143322474363,1. Alta Probabilidad / Hot Lead (Prioridad),1
37146,0.9314238683276084,1. Alta Probabilidad / Hot Lead (Prioridad),1
40367,0.9313724566729449,1. Alta Probabilidad / Hot Lead (Prioridad),1
38905,0.9312529538145597,1. Alta Probabilidad / Hot Lead (Prioridad),1
38604,0.9312440634151469,1. Alta Probabilidad / Hot Lead (Prioridad),1
37863,0.9312378877244257,1. Alta Probabilidad / Hot Lead (Prioridad),1
39212,0.9311292766693711,2. Cartera General (Volumen),1
39350,0.9310975494187754,2. Cartera General (Volumen),1
41088,0.931074203743749,1. Alta Probabilidad / Hot Lead (Prioridad),1
37875,0.931031382950137,1. Alta Probabilidad / Hot Lead (Prioridad),1
37756,0.9309791305329184,1. Alta Probabilidad / Hot Lead (Prioridad),1
37276,0.930937706563059,1. Alta Probabilidad / Hot Lead (Prioridad),1
36274,0.9308021801926366,1. Alta Probabilidad / Hot Lead (Prioridad),1
37812,0.9307173616524622,1. Alta Probabilidad / Hot Lead (Prioridad),1
36356,0.9307121618947585,1. Alta Probabilidad / Hot Lead (Prioridad),1
39188,0.9306827874954543,2. Cartera General (Volumen),1
39939,0.9305625705206829,1. Alta Probabilidad / Hot Lead (Prioridad),1
38550,0.9304979152595778,2. Cartera General (Volumen),1
39384,0.9304297538197346,2. Cartera General (Volumen),1
37625,0.9303368736502501,1. Alta Probabilidad / Hot Lead (Prioridad),1
39742,0.9303188945652842,1. Alta Probabilidad / Hot Lead (Prioridad),1
39626,0.930282470306642,1. Alta Probabilidad / Hot Lead (Prioridad),1
39144,0.9302636423055771,1. Alta Probabilidad / Hot Lead (Prioridad),1
39142,0.9301910008125195,2. Cartera General (Volumen),1
36878,0.9301296744348329,1. Alta Probabilidad / Hot Lead (Prioridad),1
39953,0.93011470030408,1. Alta Probabilidad / Hot Lead (Prioridad),1
37444,0.9300932597170172,1. Alta Probabilidad / Hot Lead (Prioridad),1
36282,0.9300681936950215,1. Alta Probabilidad / Hot Lead (Prioridad),1
39194,0.9298567989036997,2. Cartera General (Volumen),1
41162,0.9298555831799875,1. Alta Probabilidad / Hot Lead (Prioridad),1
36236,0.9298548405830938,1. Alta Probabilidad / Hot Lead (Prioridad),1
37809,0.9298524868967317,1. Alta Probabilidad / Hot Lead (Prioridad),1
39572,0.9298065310243472,1. Alta Probabilidad / Hot Lead (Prioridad),1
40534,0.9297528958806021,1. Alta Probabilidad / Hot Lead (Prioridad),1
39451,0.9294146810424608,1. Alta Probabilidad / Hot Lead (Prioridad),1
40745,0.9293995244798732,1. Alta Probabilidad / Hot Lead (Prioridad),1
37433,0.9293461206585194,1. Alta Probabilidad / Hot Lead (Prioridad),1
38467,0.9293334995544035,1. Alta Probabilidad / Hot Lead (Prioridad),1
39473,0.9292766407241884,1. Alta Probabilidad / Hot Lead (Prioridad),1
41132,0.9291678256738318,1. Alta Probabilidad / Hot Lead (Prioridad),1
40828,0.9290971592979353,1. Alta Probabilidad / Hot Lead (Prioridad),1
38229,0.9290463409388998,2. Cartera General (Volumen),1
41099,0.9290418424443536,1. Alta Probabilidad / Hot Lead (Prioridad),1
38322,0.9290001058725673,2. Cartera General (Volumen),1
38183,0.9289906876611593,2. Cartera General (Volumen),1
36811,0.9289226560533186,1. Alta Probabilidad / Hot Lead (Prioridad),1
39640,0.9287647524500393,1. Alta Probabilidad / Hot Lead (Prioridad),1
37121,0.9286956012685664,1. Alta Probabilidad / Hot Lead (Prioridad),1
37388,0.9286379455951267,1. Alta Probabilidad / Hot Lead (Prioridad),1
39719,0.9286154624388996,1. Alta Probabilidad / Hot Lead (Prioridad),1
37345,0.9285703861033636,1. Alta Probabilidad / Hot Lead (Prioridad),1
38533,0.9284901063562547,2. Cartera General (Volumen),1
40738,0.92843178197565,1. Alta Probabilidad / Hot Lead (Prioridad),1
37483,0.9283734478158395,1. Alta Probabilidad / Hot Lead (Prioridad),1
39619,0.928329603814355,1. Alta Probabilidad / Hot Lead (Prioridad),1
39276,0.9282836241131921,2. Cartera General (Volumen),1
37323,0.9281955984943677,1. Alta Probabilidad / Hot Lead (Prioridad),1
37753,0.9281616708069664,1. Alta Probabilidad / Hot Lead (Prioridad),1
39052,0.9281400529374213,2. Cartera General (Volumen),1
37178,0.9281370096329785,1. Alta Probabilidad / Hot Lead (Prioridad),1
37409,0.9281340217954344,1. Alta Probabilidad / Hot Lead (Prioridad),1
38488,0.9281012513903396,2. Cartera General (Volumen),1
38514,0.9281012513903396,2. Cartera General (Volumen),1
37394,0.9280500420107446,1. Alta Probabilidad / Hot Lead (Prioridad),1
37142,0.9280463750423354,1. Alta Probabilidad / Hot Lead (Prioridad),1
40322,0.9280387919811824,1. Alta Probabilidad / Hot Lead (Prioridad),1
36652,0.9279979586418814,1. Alta Probabilidad / Hot Lead (Prioridad),1
41027,0.9279262012127736,1. Alta Probabilidad / Hot Lead (Prioridad),1
39343,0.9279036179629778,2. Cartera General (Volumen),1
36468,0.9278770822952408,1. Alta Probabilidad / Hot Lead (Prioridad),1
40560,0.9278492849978572,1. Alta Probabilidad / Hot Lead (Prioridad),1
38206,0.9278203739187831,2. Cartera General (Volumen),1
39738,0.9278163857728267,1. Alta Probabilidad / Hot Lead (Prioridad),1
38756,0.9277048101863797,1. Alta Probabilidad / Hot Lead (Prioridad),1
39171,0.9276924725434239,2. Cartera General (Volumen),1
36533,0.9276684433763003,1. Alta Probabilidad / Hot Lead (Prioridad),1
41109,0.9276567806778886,1. Alta Probabilidad / Hot Lead (Prioridad),1
39042,0.9275981594279284,2. Cartera General (Volumen),1
37805,0.9274582022997787,1. Alta Probabilidad / Hot Lead (Prioridad),1
37154,0.9274498824083951,1. Alta Probabilidad / Hot Lead (Prioridad),1
37704,0.9273816773943125,1. Alta Probabilidad / Hot Lead (Prioridad),1
39297,0.9273389417215844,2. Cartera General (Volumen),1
39755,0.9272873350613919,1. Alta Probabilidad / Hot Lead (Prioridad),1
39287,0.9272385272835868,2. Cartera General (Volumen),1
41029,0.9271325027918463,1. Alta Probabilidad / Hot Lead (Prioridad),1
36831,0.9270439063495226,1. Alta Probabilidad / Hot Lead (Prioridad),1
40933,0.9269117865759975,2. Cartera General (Volumen),1
36453,0.9266874416342901,1. Alta Probabilidad / Hot Lead (Prioridad),1
37837,0.9266187901797459,1. Alta Probabilidad / Hot Lead (Prioridad),1
37663,0.9264991098583062,1. Alta Probabilidad / Hot Lead (Prioridad),1
37264,0.9264545381090696,1. Alta Probabilidad / Hot Lead (Prioridad),1
39192,0.9264431512479014,1. Alta Probabilidad / Hot Lead (Prioridad),1
37286,0.9263789278465273,1. Alta Probabilidad / Hot Lead (Prioridad),1
39304,0.9263251818452073,2. Cartera General (Volumen),1
37752,0.9262954405060648,1. Alta Probabilidad / Hot Lead (Prioridad),1
38727,0.9262729920046098,1. Alta Probabilidad / Hot Lead (Prioridad),1
37321,0.9262310162900219,1. Alta Probabilidad / Hot Lead (Prioridad),1
37919,0.9261445958593076,1. Alta Probabilidad / Hot Lead (Prioridad),1
37473,0.9261390014280051,1. Alta Probabilidad / Hot Lead (Prioridad),1
40362,0.9260857158333171,1. Alta Probabilidad / Hot Lead (Prioridad),1
38760,0.9260372319214519,1. Alta Probabilidad / Hot Lead (Prioridad),1
38515,0.9259922098452712,2. Cartera General (Volumen),1
39359,0.925928942584313,2. Cartera General (Volumen),1
39785,0.9258974261459488,1. Alta Probabilidad / Hot Lead (Prioridad),1
41163,0.9258103959290214,1. Alta Probabilidad / Hot Lead (Prioridad),1
37758,0.9257964838116937,1. Alta Probabilidad / Hot Lead (Prioridad),1
41063,0.9257830701134213,1. Alta Probabilidad / Hot Lead (Prioridad),1
40120,0.9257577910127134,2. Cartera General (Volumen),1
38832,0.9256966908450148,1. Alta Probabilidad / Hot Lead (Prioridad),1
37400,0.925508274343776,1. Alta Probabilidad / Hot Lead (Prioridad),1
37128,0.9254670004016725,1. Alta Probabilidad / Hot Lead (Prioridad),1
37850,0.9254258872294927,1. Alta Probabilidad / Hot Lead (Prioridad),1
36342,0.9252390690649465,1. Alta Probabilidad / Hot Lead (Prioridad),1
40507,0.9251631306485815,1. Alta Probabilidad / Hot Lead (Prioridad),1
40878,0.9251539564781903,1. Alta Probabilidad / Hot Lead (Prioridad),1
38279,0.925125329105906,2. Cartera General (Volumen),1
37726,0.9251046860664973,1. Alta Probabilidad / Hot Lead (Prioridad),1
40234,0.9250296851194861,1. Alta Probabilidad / Hot Lead (Prioridad),1
37279,0.924959958292614,1. Alta Probabilidad / Hot Lead (Prioridad),1
36914,0.9249333926844033,1. Alta Probabilidad / Hot Lead (Prioridad),1
37312,0.924907829701714,1. Alta Probabilidad / Hot Lead (Prioridad),1
40627,0.9248883733279892,1. Alta Probabilidad / Hot Lead (Prioridad),1
37648,0.9248534134775387,1. Alta Probabilidad / Hot Lead (Prioridad),1
39160,0.9247487374382856,1. Alta Probabilidad / Hot Lead (Prioridad),1
37523,0.9247193957515601,1. Alta Probabilidad / Hot Lead (Prioridad),1
38190,0.92471765336482,2. Cartera General (Volumen),1
38473,0.9246842002965421,1. Alta Probabilidad / Hot Lead (Prioridad),1
39591,0.9244273816378529,1. Alta Probabilidad / Hot Lead (Prioridad),1
38993,0.9243381535172076,1. Alta Probabilidad / Hot Lead (Prioridad),1
38351,0.9242055617227481,2. Cartera General (Volumen),1
41054,0.9241897161726604,2. Cartera General (Volumen),1
39708,0.9241596057085486,1. Alta Probabilidad / Hot Lead (Prioridad),1
38759,0.9241576915884295,1. Alta Probabilidad / Hot Lead (Prioridad),1
39783,0.924019019362472,1. Alta Probabilidad / Hot Lead (Prioridad),1
39298,0.923952184665807,1. Alta Probabilidad / Hot Lead (Prioridad),1
37420,0.9238641981932176,1. Alta Probabilidad / Hot Lead (Prioridad),1
40318,0.9236749893649574,2. Cartera General (Volumen),1
38443,0.9234865579440245,2. Cartera General (Volumen),1
40066,0.9234430490037796,2. Cartera General (Volumen),1
40928,0.923429212638601,2. Cartera General (Volumen),1
38195,0.9233753167076779,2. Cartera General (Volumen),1
38193,0.9233753167076779,2. Cartera General (Volumen),1
40709,0.9232875225685718,1. Alta Probabilidad / Hot Lead (Prioridad),1
39668,0.92321258550391,1. Alta Probabilidad / Hot Lead (Prioridad),1
39137,0.9231216401983149,2. Cartera General (Volumen),1
37230,0.9229941388441344,1. Alta Probabilidad / Hot Lead (Prioridad),1
37254,0.9229483455804935,1. Alta Probabilidad / Hot Lead (Prioridad),1
37415,0.9228601838604541,1. Alta Probabilidad / Hot Lead (Prioridad),1
37281,0.9227089304773695,1. Alta Probabilidad / Hot Lead (Prioridad),1
37402,0.9226750769387881,1. Alta Probabilidad / Hot Lead (Prioridad),1
40212,0.922671795955572,2. Cartera General (Volumen),1
39382,0.922496825486135,2. Cartera General (Volumen),1
37477,0.9224390054322531,1. Alta Probabilidad / Hot Lead (Prioridad),1
39370,0.9221864541518969,2. Cartera General (Volumen),1
36363,0.9217498568243032,1. Alta Probabilidad / Hot Lead (Prioridad),1
39726,0.9216969279360593,1. Alta Probabilidad / Hot Lead (Prioridad),1
38692,0.9216671746735545,1. Alta Probabilidad / Hot Lead (Prioridad),1
39843,0.9215691063061779,1. Alta Probabilidad / Hot Lead (Prioridad),1
39156,0.9214751408738218,1. Alta Probabilidad / Hot Lead (Prioridad),1
37163,0.9213218802723594,1. Alta Probabilidad / Hot Lead (Prioridad),1
39133,0.9213061066834876,1. Alta Probabilidad / Hot Lead (Prioridad),1
38241,0.9212901188309078,2. Cartera General (Volumen),1
36770,0.921268008810657,1. Alta Probabilidad / Hot Lead (Prioridad),1
36224,0.9212314324971109,1. Alta Probabilidad / Hot Lead (Prioridad),1
37708,0.9211203874487958,1. Alta Probabilidad / Hot Lead (Prioridad),1
39363,0.920939774274236,2. Cartera General (Volumen),1
39387,0.9206255880450769,2. Cartera General (Volumen),1
37291,0.9205648892414925,1. Alta Probabilidad / Hot Lead (Prioridad),1
39637,0.9205190189796043,1. Alta Probabilidad / Hot Lead (Prioridad),1
37292,0.9204758007304714,1. Alta Probabilidad / Hot Lead (Prioridad),1
38549,0.9204319047724789,2. Cartera General (Volumen),1
37633,0.9203887595479403,1. Alta Probabilidad / Hot Lead (Prioridad),1
41049,0.920243479358858,2. Cartera General (Volumen),1
39873,0.920136648862302,1. Alta Probabilidad / Hot Lead (Prioridad),1
39200,0.9199922197052803,2. Cartera General (Volumen),1
39659,0.9199603245227874,1. Alta Probabilidad / Hot Lead (Prioridad),1
39657,0.9199334347522957,1. Alta Probabilidad / Hot Lead (Prioridad),1
36760,0.9198456047661852,1. Alta Probabilidad / Hot Lead (Prioridad),1
37590,0.9198377935708515,1. Alta Probabilidad / Hot Lead (Prioridad),1
40716,0.9197358322940722,1. Alta Probabilidad / Hot Lead (Prioridad),1
